301.50903	14.35809	186.00444
303.09985	14.96705	187.56477
304.6907	15.81302	190.30562
306.28159	16.68242	192.56169
307.87256	16.94014	195.01746
309.46353	17.76535	196.83702
311.05457	18.81919	198.61699
312.64563	19.88257	200.49028
314.23674	21.10223	201.8998
315.82788	23.05429	202.8683
317.41907	25.92392	204.11179
319.01028	29.12919	205.74963
320.60151	33.31861	209.83435
322.19277	38.25486	214.94167
323.78406	43.27789	223.17957
325.37537	47.25741	232.06583
326.96672	50.47098	243.00752
328.55808	53.50891	253.04913
330.14946	55.56871	262.22116
331.74084	57.50845	-88.09367
333.33227	59.36961	-78.01945
334.92371	60.90711	-67.89771
336.51514	62.50367	-56.59185
338.10659	63.32978	-45.34473
339.69807	63.57109	-34.05942
341.28955	63.50443	-22.45116
342.88103	61.95829	-10.62894
344.47253	60.44945	-1.11579
346.06404	57.83993	7.08509
347.65554	55.61	13.37786
349.24705	53.24087	18.53691
350.83857	50.70151	22.53038
352.43008	48.27156	25.39459
354.02161	45.51902	26.73308
355.61314	42.8907	27.35917
357.20464	40.4395	26.64545
358.79617	38.7837	24.79133
360.38767	36.88845	22.16331
361.97918	35.93017	17.80843
363.5707	35.72692	12.17712
365.16218	35.84245	6.32528
366.75369	38.43531	-0.08545
368.34517	41.46045	-6.6435
369.93667	45.83413	-12.39533
371.52812	51.80498	-17.19852
373.1196	59.0629	-22.34223
374.71106	66.78196	-24.9234
376.30249	74.29057	-25.36326
377.89394	81.18231	-18.48784
379.48538	86.72211	13.22215
381.07678	85.47766	102.44535
382.66819	81.21642	119.85576
384.25957	77.00004	123.2412
385.85095	73.50589	124.37477
387.44231	70.22797	125.14337
389.03367	67.50109	125.43618
390.625	65.03417	125.24731
392.21633	62.81765	124.6865
393.80764	60.7731	124.39198
395.39893	58.88824	124.04517
396.99021	57.24769	124.0787
398.58147	55.88228	123.53796
400.17273	54.52714	123.22319
401.76396	53.37017	122.83186
403.35518	52.30891	122.45147
404.94639	51.36665	122.14434
406.53757	50.41839	121.98723
408.12874	49.72708	121.85255
409.71987	48.99765	121.65247
411.31104	48.35525	121.46674
412.90215	47.77451	121.30632
414.49326	47.28882	121.16102
416.08433	46.77631	121.07284
417.67539	46.3178	121.01368
419.26646	45.95056	121.01588
420.85752	45.60841	121.00617
422.44853	45.25337	121.03857
424.03955	44.9493	121.03021
425.63052	44.70388	121.05948
427.22148	44.45269	121.1226
428.81245	44.18204	121.23676
430.40342	43.96201	121.38512
431.99434	43.75637	121.60301
433.58525	43.58749	121.68109
435.17612	43.44272	121.83471
436.76704	43.26835	121.99814
438.35791	43.12166	122.16549
439.94873	42.96707	122.39709
441.5396	42.82863	122.67684
443.13042	42.72622	122.89071
444.72124	42.59659	123.18789
446.31201	42.48349	123.44659
447.90278	42.3611	123.68778
449.49356	42.27908	123.97918
451.08433	42.1773	124.27743
452.6751	42.05146	124.58261
454.26582	41.94542	124.97433
455.85654	41.84572	125.25922
457.44727	41.73225	125.71436
459.03794	41.63323	126.00963
460.62861	41.53574	126.39606
462.21929	41.41556	126.7448
463.80996	41.29627	127.10641
465.40064	41.12703	127.51347
466.99131	40.98996	128.05634
468.58193	40.8769	128.3828
470.17256	40.73727	128.78821
471.76318	40.60278	129.16541
473.35381	40.43657	129.58403
474.94443	40.26284	130.00157
476.53501	40.0472	130.43497
478.12563	39.83981	130.86684
479.71621	39.58247	131.27921
481.30679	39.34798	131.72565
482.89736	39.05476	132.15849
484.48794	38.75637	132.53258
486.07852	38.42549	132.96529
487.66909	38.07236	133.35258
489.25967	37.63869	133.77176
490.85024	37.16131	134.15422
492.44077	36.66093	134.50536
494.03135	36.14901	134.76788
495.62187	35.55798	135.06361
497.21245	34.83505	135.40413
498.80303	34.07526	135.46745
500.39355	33.24278	135.50742
501.98413	32.25809	135.4801
503.57466	31.11272	135.66144
505.16523	29.77636	135.06894
506.75581	28.15978	134.47412
