769.11	0.10563	5.3934
770.7	0.10582	5.406
772.28	0.10601	5.4187
773.86	0.1062	5.4313
775.45	0.10638	5.4439
777.03	0.10657	5.4565
778.61	0.10675	5.4691
780.19	0.10694	5.4817
781.78	0.10712	5.4944
783.36	0.1073	5.507
784.94	0.10748	5.5196
786.52	0.10767	5.5322
788.1	0.10785	5.5448
789.68	0.10803	5.5574
791.26	0.10821	5.5699
792.84	0.10839	5.5825
794.42	0.10857	5.5951
796	0.10876	5.6077
797.58	0.10894	5.6203
799.16	0.10912	5.6329
800.74	0.1093	5.6454
802.32	0.10948	5.658
803.89	0.10966	5.6706
805.47	0.10984	5.6832
807.05	0.11002	5.6957
808.63	0.1102	5.7083
810.2	0.11039	5.7208
811.78	0.11057	5.7334
813.35	0.11075	5.746
814.93	0.11093	5.7585
816.5	0.11112	5.7711
818.08	0.1113	5.7836
819.65	0.11149	5.7962
821.23	0.11167	5.8087
822.8	0.11186	5.8212
824.37	0.11205	5.8338
825.94	0.11223	5.8463
827.52	0.11242	5.8588
829.09	0.11261	5.8714
830.66	0.1128	5.8839
832.23	0.11299	5.8964
833.8	0.11318	5.9089
835.37	0.11338	5.9214
836.94	0.11357	5.934
838.51	0.11377	5.9465
840.08	0.11396	5.959
841.64	0.11416	5.9715
843.21	0.11436	5.984
844.78	0.11456	5.9965
846.34	0.11476	6.009
847.91	0.11497	6.0214
849.47	0.11517	6.0339
851.04	0.11538	6.0464
852.6	0.11558	6.0589
854.17	0.11579	6.0714
855.73	0.116	6.0838
857.29	0.11621	6.0963
858.85	0.11643	6.1088
860.41	0.11664	6.1212
861.97	0.11686	6.1337
863.53	0.11708	6.1461
865.09	0.1173	6.1586
866.65	0.11752	6.171
868.21	0.11774	6.1835
869.77	0.11797	6.1959
871.32	0.1182	6.2083
872.88	0.11843	6.2207
874.43	0.11866	6.2332
875.99	0.11889	6.2456
877.54	0.11913	6.258
879.09	0.11937	6.2704
880.65	0.11961	6.2828
882.2	0.11985	6.2952
883.75	0.12009	6.3076
885.3	0.12034	6.32
886.85	0.12059	6.3324
888.4	0.12084	6.3447
889.95	0.12109	6.3571
891.49	0.12135	6.3695
893.04	0.12161	6.3818
894.58	0.12187	6.3942
896.13	0.12213	6.4065
897.67	0.12239	6.4189
899.21	0.12266	6.4312
